lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax,Vcmax25,Jmax,Jmax25,Date,Year,carea,C_percent,Aarea,original_reference
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Hebepetalum humiriifolium,Linaceae,Hebepetalum,30.69,0.81,0.04,50,34.4,21.1,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Iryanthera hostmannii,Myristicaceae,Iryanthera,29.44,1.9,0.05,121.7,47.6,32.4,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Iryanthera sagotiana,Myristicaceae,Iryanthera,31.865,1.61,0.097,111.7,41,22.8,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Lecythis persistens,Lecythidaceae,Lecythis,30.57,2.35,0.083,148.3,65.9,40.9,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Leonia glycycarpa,Violaceae,Leonia,31.69,1.91,0.07,125,23.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Licania alba,Chrysobalanaceae,Licania,31.26,1.99,0.055,152.5,23.2,13.5,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Licania canescens,Chrysobalanaceae,Licania,29.935,2.26,0.04,136.7,25.1,16,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Licania heteromorpha,Chrysobalanaceae,Licania,30.714,1.57,0.036,127.7,53.2,33,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Licania membranacea,Chrysobalanaceae,Licania,30.8,1.87,0.05,130,42.8,26,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Macoubea guianensis,Apocynaceae,Macoubea,30.03,1.19,0.04,73.3,62.8,40.7,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Micropholis guyanensis,Sapotaceae,Micropholis,31.91,1.85,0.05,138.3,41.2,22.8,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Oenocarpus bataua,Arecaceae,Oenocarpus,30.36,2.37,0.08,180,40.2,25.3,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Oxandra asbeckii,Annonaceae,Oxandra,NA,1.66,0.04,93.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Platonia insignis,Clusiaceae,Platonia,29.8,2.06,0.07,150,17.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Pogonophora schomburgkiana,Euphorbiaceae,Pogonophora,30.32,1.56,0.06,125,33.3,21.1,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Poraqueiba guianensis,Icacinaceae,Poraqueiba,28.71,1.18,0.04,121.7,44.9,32.5,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Pouteria bangii,Sapotaceae,Pouteria,30.83,1.12,0.04,95,41.2,25,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Pouteria torta subsp tuberculata,Sapotaceae,Pouteria,31.39,1.71,0.06,128.3,30.5,17.6,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Protium opacum,Burseraceae,Protium,30.74,1.42,0.15,116.7,63.6,38.8,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Simaba cedron,Simaroubaceae,Simaba,31.67,2.14,0.125,125,74.4,41.9,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,SiparuNAdecipiens,Siparunaceae,Siparuna,28.78,2.03,0.07,101.7,28,20.2,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Tapura capitulifera,Dichapetalaceae,Tapura,29.95,1.58,0.06,148.3,44.5,29,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Tetragastris panamensis,Burseraceae,Tetragastris,31.7,1.86,0.047,142.8,48,27,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Theobroma subincanum,Malvaceae,Theobroma,29,1.51,0.063,103.4,38.3,26.8,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Thyrsodium spruceanum,Anacardiaceae,Thyrsodium,30.01,1.33,0.06,101.7,58.2,37.8,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Virola michelii,Myristicaceae,Virola,30.95,1.1,0.04,95,88,52.8,NA,NA,NA,NA,NA,NA,NA,NA
-52.92,5.27,21,2001,2015,Atkin et al. 2015 New Phytologist,Gx1-9,Vouacapoua americana,Fabaceae,Vouacapoua,31.39,1.66,0.073,77.8,51.1,29.6,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Anomalocalyx uleanus,Euphorbiaceae,Anomalocalyx,30,2.35,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Arrabidaea prancei,Bignoniaceae,Arrabidaea,30,3.07,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Brachiaria brizantha,Poaceae,Brachiaria,30,0.86,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Combretum sp,Combretaceae,Combretum,30,1.25,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Copaifera duckei,Fabaceae,Copaifera,30,2.52,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Cordia bicolor,Boraginaceae,Cordia,30,3.25,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Desmodium sp,Fabaceae,Desmodium,30,3.21,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Dichapetalum spruceanum,Dichapetalaceae,Dichapetalum,30,2.26,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Duguetia cadaverica,Annonaceae,Duguetia,30,1.71,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Faramea platyneura,Rubiaceae,Faramea,30,1.64,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Lecythis lurida,Lecythidaceae,Lecythis,30,2.59,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Lecythis sp,Lecythidaceae,Lecythis,30,2.11,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Manilkara huberi,Sapotaceae,Manilkara,30,2.55,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Memora tanaeciicarpa,Bignoniaceae,Memora,30,2.45,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Miconia acinodendron,Melastomataceae,Miconia,30,1.02,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Micropholis sp,Sapotaceae,Micropholis,30,2.33,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Murta sp,NA,Muralta,30,1.09,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Prionostemma aspera,Celastraceae,Prionostemma,30,2.8,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Protium puncticulatum,Burseraceae,Protium,30,1.37,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Rinorea neglecta,Violaceae,Rinorea,30,1.61,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Sclerolobium paraense,Fabaceae,Sclerolobium,30,1.98,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Tachigali myrmecophila,Fabaceae,Tachigali,30,4.06,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Tetrapterys sp,Malpighiaceae,Tetrapterys,30,2.37,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",unidentified sp,NA,No,30,1.44,NA,86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-54.958,2.854,215,2001,2015,Atkin et al. 2015 New Phytologist,"Lat 2.854, Long -54.958",Vismia sp,Hypericaceae,Vismia,30,1.33,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Atolla otoleoides,Salviniaceae,Azolla,25,0.13,NA,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Goupia glabra,Goupiaceae,Goupia,25,0.21,NA,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Helicostylis sp,Moraceae,Helicostylis,25,0.32,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Inga sp,Fabaceae,Inga,25,0.37,NA,111.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Jacaranda copaia,Bignoniaceae,Jacaranda,25,0.41,NA,114.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Memora sp,Bignoniaceae,Memora,25,0.21,NA,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Oenocarpus sp,Arecaceae,Oenocarpus,25,0.13,NA,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Protium sp,Burseraceae,Protium,25,0.22,NA,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-60.1,-2.58,115,2001,2015,Atkin et al. 2015 New Phytologist,"Lat -2.58, Long -60.1",Vochysia sp,Vochysiaceae,Vochysia,25,0.22,NA,97.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Acacia bonariensis,Fabaceae,Acacia,30,2,NA,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Alibertia verrucosa,Rubiaceae,Alibertia,30,1.38,NA,76.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Ampelocera ruizii,Ulmaceae,Ampelocera,30,1.41,NA,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Aspidosperma cylindrocarpon,Apocynaceae,Aspidosperma,30,1.47,NA,73.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Aspidosperma rigidum,Apocynaceae,Aspidosperma,30,1.16,NA,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Batocarpus amazonicus,Moraceae,Batocarpus,30,1.08,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,CariniaNAestrellensis,Lecythidaceae,Cariniana,30,1.25,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,CariniaNAianeirensis,Lecythidaceae,Cariniana,30,1.04,NA,47.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Casearia gossypiosperma,Salicaceae,Casearia,30,0.99,NA,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Cavanillesia hylogeiton,Malvaceae,Cavanillesia,30,1.14,NA,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Cecropia concolor,Urticaceae,Cecropia,30,1.18,NA,47.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Cedrela fissilis,Meliaceae,Cedrela,30,1.53,NA,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Ceiba pentandra,Malvaceae,Ceiba,30,0.97,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Centrolobium microchaete,Fabaceae,Centrolobium,30,1.31,NA,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Chorisia speciosa,Malvaceae,Chorisia,30,1.01,NA,41.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Cupania cinerea,Sapindaceae,Cupania,30,1.37,NA,59.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Dendropanax arboreus,Araliaceae,Dendropanax,30,0.97,NA,48.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Erythrochiton fallax,Rutaceae,Erythrochiton,30,1.88,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Eugenia florida,Myrtaceae,Eugenia,30,1.02,NA,67.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Ficus boliviana,Moraceae,Ficus,30,1.01,NA,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Gallesia integrifolia,Phytolaccaceae,Gallesia,30,0.88,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Guarea guidonia,Meliaceae,Guarea,30,2.93,NA,104.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Hirtella triandra,Chrysobalanaceae,Hirtella,30,1,NA,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Hura crepitans,Euphorbiaceae,Hura,30,1.36,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Inga edulis,Fabaceae,Inga,30,1.46,NA,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Jacaratia spinosa,Caricaceae,Jacaratia,30,0.84,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Licaria triandra,Lauraceae,Licaria,30,1.25,NA,69.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Maclura tinctoria,Moraceae,Maclura,30,1.47,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Margaritaria nobilis,Phyllanthaceae,Margaritaria,30,1.29,NA,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Myrcianthes sp,Myrtaceae,Myrcianthes,30,1.21,NA,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Neea hermaphrodita,Nyctaginaceae,Neea,30,2.02,NA,69.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Ocotea guianensis,Lauraceae,Ocotea,30,2.13,NA,118.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Ocotea sp,Lauraceae,Ocotea,30,1.73,NA,93.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Peschiera australis,Apocynaceae,Peschiera,30,1.39,NA,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Picramnia sellowii,Picramniaceae,Picramnia,30,1.7,NA,84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Pouteria macrophylla,Sapotaceae,Pouteria,30,1.59,NA,72.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Pouteria nemorosa,Sapotaceae,Pouteria,30,1.52,NA,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Pseudolmedia laevis,Moraceae,Pseudolmedia,30,1.05,NA,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Sapindus saponaria,Sapindaceae,Sapindus,30,1.78,NA,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Sapium glandulosum,Euphorbiaceae,Sapium,30,0.93,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Spondias mombin,Anacardiaceae,Spondias,30,0.88,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Stylogyne ambigua,Primulaceae,Stylogyne,30,1.07,NA,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Sweetia fruticosa,Fabaceae,Sweetia,30,0.79,NA,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Swietenia macrophylla,Meliaceae,Swietenia,30,1.5,NA,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Terminalia oblonga,Combretaceae,Terminalia,30,1.31,NA,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Trema micrantha,Cannabaceae,Trema,30,0.96,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Triplaris americana,Polygonaceae,Triplaris,30,1.28,NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,unidentified sp,NA,No,30,1.7,NA,94.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Urera caracasana,Urticaceae,Urera,30,0.99,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-62.9167,-15.7833,400,2001,2015,Atkin et al. 2015 New Phytologist,La_Chonta__Bolivia,Zanthoxylum sprucei,Rutaceae,Zanthoxylum,30,1.6,NA,61.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Bellucia grossularioides,Melastomataceae,Bellucia,25,2.16,NA,128,54.3,54.3,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Cecropia ficifolia,Urticaceae,Cecropia,25,1.71,NA,69.2,68.4,68.4,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Licania heteromorpha,Chrysobalanaceae,Licania,25,1.93,NA,148.6,34.6,34.6,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Manihot esculenta,Euphorbiaceae,Manihot,25,1.45,NA,36.4,68.3,68.3,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Miconia dispar,Melastomataceae,Miconia,25,1.76,NA,110.7,39.9,39.9,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Ocotea costulata,Lauraceae,Ocotea,25,1.95,NA,130.2,25.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Protium sp,Burseraceae,Protium,25,1.58,NA,118.8,26.5,26.5,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Vismia japurensis,Hypericaceae,Vismia,25,1.56,NA,94.9,51.3,51.3,NA,NA,NA,NA,NA,NA,NA,NA
-67.05,1.93,120,2001,2015,Atkin et al. 2015 New Phytologist,Reichetal_Venezuela,Vismia lauriformis,Hypericaceae,Vismia,25,1.57,NA,87.5,56,56,NA,NA,NA,NA,NA,NA,NA,NA
