lon,lat,site,references,z,year_start,year_end,Begin_year,End_year,pft,contributor,Nmin,PPFD_total,Tg,PPFD,vpd,fAPAR,mapped_age,CNrt,LMA,vcmax25,nhx,noy,ndep,ID
34.67,58.65,Finzi_Forest83,"Gill and Finzi, 2016",170,1984,2013,1984,2013,Forest,Literatures,2.92,7066.060722291422,9.205126895737,260.9939800289348,0.41624206209092,0.5170683109057819,85.7876291641191,11.16178981265757,94.45718530807056,122.03404535533038,0.21431825309991837,0.5052812546491623,0.7195995077490807,NA
34.67,58.65,Finzi_Forest83,"Gill and Finzi, 2016",170,1984,2013,1984,2013,Forest,Literatures,2.36,7066.060722291422,9.205126895737,260.9939800289348,0.41624206209092,0.5170683109057819,85.7876291641191,11.16178981265757,94.45718530807056,122.03404535533038,0.21431825309991837,0.5052812546491623,0.7195995077490807,NA
41.68,43.45,Finzi_Forest46,"Gill and Finzi, 2016",2649,1984,2013,1984,2013,Forest,Literatures,2.51,7345.520311449234,6.762345386273809,394.6755857584134,0.6449297520179251,0.4079877278485093,44.17116774943314,11.473546343677622,98.14337703441406,198.0751179343672,0.29292257130146027,0.446411845775751,0.7393344170772113,NA
41.68,43.45,Finzi_Forest46,"Gill and Finzi, 2016",2649,1984,2013,1984,2013,Forest,Literatures,3.6,7345.520311449234,6.762345386273809,394.6755857584134,0.6449297520179251,0.4079877278485093,44.17116774943314,11.473546343677622,98.14337703441406,198.0751179343672,0.29292257130146027,0.446411845775751,0.7393344170772113,NA
41.68,43.45,Finzi_Forest46,"Gill and Finzi, 2016",2649,1984,2013,1984,2013,Forest,Literatures,4.32,7345.520311449234,6.762345386273809,394.6755857584134,0.6449297520179251,0.4079877278485093,44.17116774943314,11.473546343677622,98.14337703441406,198.0751179343672,0.29292257130146027,0.446411845775751,0.7393344170772113,NA
41.68,43.45,Finzi_Forest46,"Gill and Finzi, 2016",2649,1984,2013,1984,2013,Forest,Literatures,2.95,7345.520311449234,6.762345386273809,394.6755857584134,0.6449297520179251,0.4079877278485093,44.17116774943314,11.473546343677622,98.14337703441406,198.0751179343672,0.29292257130146027,0.446411845775751,0.7393344170772113,NA
82.53,24.92,Finzi_Forest8,"Gill and Finzi, 2016",224,1984,2013,1984,2013,Forest,Literatures,20,15412.273464383628,29.973866197269576,485.66351146982447,2.412576762093652,0.29941811096571014,8.519973568778639,8.899582137368968,68.51600884984992,59.74611504826217,1.1236524192186503,0.5430706533101889,1.6667230725288391,NA
82.53,24.92,Finzi_Forest8,"Gill and Finzi, 2016",224,1984,2013,1984,2013,Forest,Literatures,21,15412.273464383628,29.973866197269576,485.66351146982447,2.412576762093652,0.29941811096571014,8.519973568778639,8.899582137368968,68.51600884984992,59.74611504826217,1.1236524192186503,0.5430706533101889,1.6667230725288391,NA
82.53,24.92,Finzi_Forest8,"Gill and Finzi, 2016",224,1984,2013,1984,2013,Forest,Literatures,17,15412.273464383628,29.973866197269576,485.66351146982447,2.412576762093652,0.29941811096571014,8.519973568778639,8.899582137368968,68.51600884984992,59.74611504826217,1.1236524192186503,0.5430706533101889,1.6667230725288391,NA
86,17.82,Finzi_Forest7,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,29.2,16559.63075976937,30.616063067451414,491.7100954748965,2.11827875596986,0.37731520774674804,NA,9.12011036779715,64.21262707777225,352.80178769015066,0.21891423486746275,0.17015135288238525,0.389065587749848,NA
86,17.82,Finzi_Forest7,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,64.4,16559.63075976937,30.616063067451414,491.7100954748965,2.11827875596986,0.37731520774674804,NA,9.12011036779715,64.21262707777225,352.80178769015066,0.21891423486746275,0.17015135288238525,0.389065587749848,NA
86,17.82,Finzi_Forest7,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,45,16559.63075976937,30.616063067451414,491.7100954748965,2.11827875596986,0.37731520774674804,NA,9.12011036779715,64.21262707777225,352.80178769015066,0.21891423486746275,0.17015135288238525,0.389065587749848,NA
86,17.82,Finzi_Forest7,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,81.6,16559.63075976937,30.616063067451414,491.7100954748965,2.11827875596986,0.37731520774674804,NA,9.12011036779715,64.21262707777225,352.80178769015066,0.21891423486746275,0.17015135288238525,0.389065587749848,NA
92.23,11.5,Finzi_Forest6,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,39.43,14971.318153724778,28.997443137237898,482.5965490167448,1.1835099243059457,0.9082892127224172,24.288146972656254,10.107126696710392,77.3253894396836,NA,0.13503685364356408,0.10948412521527363,0.24452097885883772,NA
92.23,11.5,Finzi_Forest6,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,44.27,14971.318153724778,28.997443137237898,482.5965490167448,1.1835099243059457,0.9082892127224172,24.288146972656254,10.107126696710392,77.3253894396836,NA,0.13503685364356408,0.10948412521527363,0.24452097885883772,NA
92.23,11.5,Finzi_Forest6,"Gill and Finzi, 2016",0,1984,2013,1984,2013,Forest,Literatures,52.15,14971.318153724778,28.997443137237898,482.5965490167448,1.1835099243059457,0.9082892127224172,24.288146972656254,10.107126696710392,77.3253894396836,NA,0.13503685364356408,0.10948412521527363,0.24452097885883772,NA
102.53,31.58,Finzi_Forest9,"Gill and Finzi, 2016",4520,1984,2013,1984,2013,Forest,Literatures,3.2,13728.375915899254,7.899939081737012,465.5582737147354,0.9733306156174334,0.32216253551628765,28.462358638372294,9.218827042824119,88.5178106271145,209.72457835167984,0.7747998971205491,0.3850730359554291,1.1598729330759783,NA
115.45,40.02,Finzi_Forest21,"Gill and Finzi, 2016",1671,1984,2013,1984,2013,Forest,Literatures,1.21,10031.808780170357,11.726462544292332,474.13383526255916,1.0259088098135343,0.24309457418864805,11.386986980799872,8.69092563153508,72.61739732296162,182.57897687546006,0.7162844103116256,0.41713043932731336,1.133414849638939,NA
127.08,37.45,Finzi_Forest16,"Gill and Finzi, 2016",154,1984,2013,1984,2013,Forest,Literatures,4.03,11944.334295528373,14.633108586939962,401.9625685877262,0.7808878114061925,0.4053412397665586,13.562181347099575,9.481698147916278,83.25877167215285,119.82671701467518,0.4935918599367142,0.7741585007080665,1.2677503606447806,NA
127.08,37.45,Finzi_Forest16,"Gill and Finzi, 2016",154,1984,2013,1984,2013,Forest,Literatures,-0.54,11944.334295528373,14.633108586939962,401.9625685877262,0.7808878114061925,0.4053412397665586,13.562181347099575,9.481698147916278,83.25877167215285,119.82671701467518,0.4935918599367142,0.7741585007080665,1.2677503606447806,NA
127.08,37.45,Finzi_Forest16,"Gill and Finzi, 2016",154,1984,2013,1984,2013,Forest,Literatures,0.71,11944.334295528373,14.633108586939962,401.9625685877262,0.7808878114061925,0.4053412397665586,13.562181347099575,9.481698147916278,83.25877167215285,119.82671701467518,0.4935918599367142,0.7741585007080665,1.2677503606447806,NA
128.57,37.5,Finzi_Forest17,"Gill and Finzi, 2016",630,1984,2013,1984,2013,Forest,Literatures,4.4,11339.532319183203,12.957954016140285,396.2262631244419,0.6894730184838436,0.528296380298156,33.620593361157844,11.703907874230563,87.7391740106017,171.97217435728626,0.45135153142305523,0.6986287648861225,1.1499802963091776,NA
128.57,37.5,Finzi_Forest17,"Gill and Finzi, 2016",630,1984,2013,1984,2013,Forest,Literatures,9.2,11339.532319183203,12.957954016140285,396.2262631244419,0.6894730184838436,0.528296380298156,33.620593361157844,11.703907874230563,87.7391740106017,171.97217435728626,0.45135153142305523,0.6986287648861225,1.1499802963091776,NA
128.57,37.5,Finzi_Forest17,"Gill and Finzi, 2016",630,1984,2013,1984,2013,Forest,Literatures,11.2,11339.532319183203,12.957954016140285,396.2262631244419,0.6894730184838436,0.528296380298156,33.620593361157844,11.703907874230563,87.7391740106017,171.97217435728626,0.45135153142305523,0.6986287648861225,1.1499802963091776,NA
145.58,-37.63,Finzi_Forest1,"Gill and Finzi, 2016",241,1984,2013,1984,2013,Forest,Literatures,1.91,13289.041179414126,17.081396993272243,424.609158024432,1.0589727078200308,0.5844002777025917,12.727259635925293,10.44720234087462,115.01156079745891,111.40166424327006,0.11401360195416671,0.21046439558267593,0.32447799753684264,NA
146.29,-26.56,Finzi_Forest3,"Gill and Finzi, 2016",296,1984,2013,1984,2013,Forest,Literatures,10.17,17384.16258650788,25.9175477850185,548.1816898683419,2.3231296292605434,0.21034094005707143,13.88973854683166,8.633011862428312,108.67898251090374,53.162269090952684,0.07965793575231846,0.10678991417472179,0.18644784992704025,NA
146.45,-26.45,Finzi_Forest4,"Gill and Finzi, 2016",355,1984,2013,1984,2013,Forest,Literatures,11.55,17367.411187957405,25.65055505550722,547.218805031102,2.2825023457331115,0.23201104568852274,18.949240480420933,8.660993415681483,101.22720517953589,57.46103150820303,0.07965793575231846,0.10678991417472179,0.18644784992704025,NA
148.3,-27.96,Finzi_Forest2,"Gill and Finzi, 2016",215,1984,2013,1984,2013,Forest,Literatures,11.33,16982.19138989968,25.26541986874669,534.6967807256425,2.080172946578145,0.21477472662465005,18.458980416550347,8.646137919679932,99.87140315351292,54.95790182660883,0.08843817160679744,0.12197260157420085,0.2104107731809983,NA
