lon,lat,site,references,z,year_start,year_end,Begin_year,End_year,NPP.foliage,NPP.stem,NPP.wood,NPP.fine,NPP.coarse,ANPP_2,BNPP_1,TNPP_1,age,LAI,observedfAPAR,GPP,soilCN,pft,contributor,CN_stem_final,CN_wood_final,CN_leaf_final,CN_root_final,lnf_obs_final,bnf_obs_final,wnf_obs_final,PPFD_total,Tg,PPFD,vpd,fAPAR,mapped_age,CNrt,LMA,vcmax25,nhx,noy,ndep,ID
-71.6,-13.11,Trocha Union 3,"Anderson-Teixeira et al., 2016, 2018",3020,2007,2008,2007,2008,119,100,140,131,21,259,152,411,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,14348.946242289643,16.884213713300753,458.45877345996666,0.8945799098429159,0.5387989849695026,51.04893180056328,9.821856048411423,96.64876037033498,110.73437382966624,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID71
-71.6,-13.11,Trocha Union 4,"Anderson-Teixeira et al., 2016, 2018",2720,2007,2008,2007,2008,183,157,217,163,33,400,196,596,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,14227.387802926198,18.120942466768213,454.92272608789835,0.924672359665683,0.5934219620844763,62.90016351639403,9.88461848749096,98.33024372541203,104.19582742740343,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID72
-71.5995,-13.1097,TRU03,Malhi et al. 2017,3044,2011,2011,2011,2011,263.67,NA,162.69,NA,NA,426.36,134.64,561,NA,NA,NA,1723,NA,Forest,Literatures,NA,NA,33.95678570276466,NA,7.764869216656534,NA,NA,14358.607514171805,16.78536759435138,458.7404668345152,0.8921726454499026,0.5344360476513432,50.10251737543284,9.816881175300235,96.51492924766586,111.25672064843877,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID300
-71.5948,-13.1751,ESP01,Malhi et al. 2017,2863,2011,2011,2011,2011,301.47,NA,340.12,NA,NA,641.59,131.41,773,NA,NA,NA,2176,NA,Forest,Literatures,NA,NA,23.710465739697554,NA,12.714638476934681,NA,NA,14297.124215533078,17.51694538911407,457.0769792569207,0.9113226530872077,0.566003280611892,56.97076132185454,9.852415712449432,97.39510081052038,107.55518503319918,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID301
-71.59,-13.19,Wayqecha,"Anderson-Teixeira et al., 2016, 2018",3025,2007,2008,2007,2008,192,120,170,123,25,362,148,510,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,14366.899994537574,16.844651885395027,459.1584897038836,0.8955645398209242,0.5358576266869128,50.47839760235321,9.816956568951362,96.42641271045227,111.15041618424422,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID73
-71.5893,-13.1055,TRU04,Malhi et al. 2017,2758,2011,2011,2011,2011,411.81,NA,202.02,NA,NA,613.83,163.17,777,NA,NA,NA,2354,NA,Forest,Literatures,NA,NA,24.31082627173811,NA,16.939366658990874,NA,NA,14242.555644947653,17.96538448195032,455.38202186039314,0.9209639489988437,0.5865200089611683,61.412933959609745,9.877190528442563,98.12173778778558,105.0196510885252,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID302
-71.5874,-13.1908,WAY01,Malhi et al. 2017,3045,2011,2011,2011,2011,400.86,NA,196.5,NA,NA,597.36,188.64,786,NA,NA,NA,2593,NA,Forest,Literatures,NA,NA,29.257661267215244,NA,13.701026761465204,NA,NA,14375.315814115078,16.76193931459712,459.41308359954803,0.8936289271593266,0.5321493487502159,49.68193697023737,9.812723891134773,96.30823829540006,111.5919856996278,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID303
-71.58,-13.18,"Wayquecha, Peru",Malhi et al. 2011,3025,1991,2010,1991,2010,192,120,198,NA,NA,390,123,513,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,14364.906101189756,16.847296668954208,459.10654028385386,0.8955152029281843,0.5360693394660173,50.52699649682671,9.818030994046607,96.44779433119753,111.12138328908378,0.2632121835884295,0.10413669951652225,0.3673488831049518,ID269
-71.58,-13.1,"Trocha Union, Peru",Malhi et al. 2011,2720,1991,2010,1991,2010,183,157,260,NA,NA,443,163,606,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,14226.877940120707,18.123226274656336,454.93910330633076,0.9248620970156569,0.5934635143442722,62.92951480290671,9.885552110732428,98.34007486094157,104.18303535397646,0.2632121835884295,0.10413669951652225,0.3673488831049518,ID270
-71.58,-13.1,"Trocha Union, Peru",Malhi et al. 2011,3020,1991,2010,1991,2010,119,100,165,NA,NA,284,131,415,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,14346.937557865433,16.887311920514605,458.43052891180673,0.8946320783486481,0.539008844255866,51.10414475910983,9.82352278330281,96.67014407528895,110.71356075110091,0.2632121835884295,0.10413669951652225,0.3673488831049518,ID270
-71.5658,-12.9592,TON01,Malhi et al. 2017,1000,2011,2011,2011,2011,544.5,NA,207.9,NA,NA,752.4,237.6,990,NA,NA,NA,2827,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13551.85068760401,25.20943815240321,435.3678611728415,1.101646491021637,0.9010772266543025,130.50736067902793,10.217729910208918,107.55638547390457,66.44043071758315,0.23119696974754333,0.10378477722406387,0.3349817469716072,ID304
-71.56,-13.07,Trocha Union 7,"Anderson-Teixeira et al., 2016, 2018",2020,2007,2008,2007,2008,144,79,109.00000000000001,180,16,253,196,449,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13948.221538319194,21.010103202446693,446.8516529485883,0.9959278745107202,0.7201576778849668,90.53271695479044,10.028563926125969,102.22136610668312,88.888308646632,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID74
-71.56,-13.07,Trocha Union 8,"Anderson-Teixeira et al., 2016, 2018",1855,2007,2008,2007,2008,144,79,109.00000000000001,326,17,253,343,596,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13883.435396665982,21.689014267447,444.97191066258273,1.0126939337445635,0.7499215895204799,97.0126437263608,10.061917886579657,103.12537198939381,85.3029583100966,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID75
-71.56,-12.96,Tono,"Anderson-Teixeira et al., 2016, 2018",1000,2007,2008,2007,2008,249.00000000000003,134,184,242,28.000000000000004,433,270,703,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13553.93594680379,25.20871745214108,435.43806420523754,1.1018470388154142,0.9009291753760272,130.47739784236748,10.217379574008223,107.54966855109903,66.45804737124604,0.23119696974754333,0.10378477722406387,0.3349817469716072,ID76
-71.5588,-13.0733,TRU07,Malhi et al. 2017,2020,2011,2011,2011,2011,152.13,NA,129.08,NA,NA,281.21000000000004,179.79,461,NA,NA,NA,1397,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13948.68140186982,21.009591198261727,446.87036150750555,0.9959541679879649,0.7201403951697274,90.52267849889246,10.028703943010644,102.2199524675937,88.90093856420603,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID305
-71.5559,-13.0702,TRU08,Malhi et al. 2017,1885,2011,2011,2011,2011,343.14,NA,127.68,NA,NA,470.82,327.18,798,NA,NA,NA,2419,NA,Forest,Literatures,NA,NA,38.455778896404816,NA,8.92297620402846,NA,NA,13896.070668139268,21.565305296670402,445.346961659835,1.0097529923530746,0.7444354203012385,95.82200383950762,10.055772416284828,102.95705632481517,85.96366061021408,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID306
-71.55,-13.06,"Trocha Union, Peru",Malhi et al. 2011,2020,1991,2010,1991,2010,144,79,131,NA,NA,275,180,455,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13949.298894512474,21.010979090958966,446.89494534480997,0.9961828380251952,0.7199862243891063,90.52810463082999,10.02795607749655,102.21372017084948,88.87559480811323,0.2632121835884295,0.10413669951652225,0.3673488831049518,ID271
-71.55,-13.06,"Trocha Union, Peru",Malhi et al. 2011,1855,1991,2010,1991,2010,144,79,131,NA,NA,275,326,601,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13885.025505829242,21.689567309630537,445.03129039227326,1.013002639781464,0.7496803843485487,96.9984173406401,10.061018451083145,103.11254125961473,85.29287562812675,0.2632121835884295,0.10413669951652225,0.3673488831049518,ID271
-71.55,-12.95,"Tono, Peru",Malhi et al. 2011,1000,1991,2010,1991,2010,249,134,222,NA,NA,471,242,713,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13558.117817842529,25.207673699357954,435.57790085466377,1.102423999773512,0.9003489588687976,130.41350075811454,10.214997714777105,107.5118726755593,66.46135967391642,0.2293210727603812,0.09952381488523986,0.32884488764562103,ID272
-71.5423,-13.0475,SPD01,Malhi et al. 2017,1776,2011,2011,2011,2011,392.49,NA,288.36,NA,NA,680.85,120.15,801,NA,NA,NA,3233,NA,Forest,Literatures,NA,NA,21.689045376486874,NA,18.096232138713628,NA,NA,13855.448078745801,22.01530532877041,444.18126634127697,1.0213382022941504,0.7636537188937383,100.08870735021127,10.075702020985059,103.52903238539949,83.55634478482725,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID307
-71.54,-13.05,San Pedro,"Anderson-Teixeira et al., 2016, 2018",1500,2007,2008,2007,2008,276,162,222.00000000000003,170,34,498,204,702,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13749.411562644671,23.149422682931718,441.11472566056165,1.049612950205864,0.8131797186384696,110.88461723408604,10.130632575486151,105.02258258413791,77.58008836560478,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID77
-71.5365,-13.0491,SPD02,Malhi et al. 2017,1527,2011,2011,2011,2011,604,NA,422.8,NA,NA,1026.8,181.2,1208,NA,NA,NA,3857,NA,Forest,Literatures,NA,NA,17.660194295444484,NA,34.20120922201882,NA,NA,13760.772813123955,23.03819767938635,441.45015422063625,1.0469691637819358,0.8082381708126358,109.81413858988833,10.125017624171809,104.87114652036716,78.17152714982365,0.26156219840049744,0.10676238685846329,0.3683245852589607,ID308
-71.53,-13.03,"San Pedro, Peru",Malhi et al. 2011,1500,1991,2010,1991,2010,276,162,268,NA,NA,544,170,714,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13751.985535560927,23.150066757579555,441.2017289787261,1.0501405713564327,0.8126467671524638,110.85578214818821,10.128089939289856,104.98784492644018,77.54740990874495,0.2632121835884295,0.10413669951652225,0.3673488831049518,ID273
-71.5,44,Hubbard brook,"Anderson-Teixeira et al., 2016, 2018",600,1980,1989,1961,1965,NA,NA,NA,NA,NA,450,89,539,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,8534.510702820742,9.664028685041696,352.85604345611193,0.520138760738845,0.526060081735017,56.45434057715437,13.370166758495307,88.72889984551031,174.69893325446083,0.20603924691677095,0.6271134734153747,0.8331527203321456,ID78
-71.29,44.06,Bartlett,"Vicca et al. 2012;Luyssaert et al., 2007",272,1999,2002,1999,2002,147,NA,NA,131,NA,NA,NA,514,80,3.5,0.8262260565495548,1052.5,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,10004.021906539116,11.306253192541437,361.68950148459135,0.6379273984980327,0.5320467517714785,43.45454789072082,14.25278909754269,85.30313163893328,163.61527951949216,0.17748629301786423,0.8025931864976883,0.9800794795155525,ID743
-71.2745,-12.6383,PAN03,Malhi et al. 2017,848,2011,2011,2011,2011,452.16,NA,244.92,NA,NA,697.08,244.92,942,NA,NA,NA,2690,NA,Forest,Literatures,NA,NA,21.882516147960033,NA,20.66307169352424,NA,NA,13643.242029129544,25.876258763708186,438.3428012288446,1.1548971085639055,0.8991415647355215,133.28570110054102,10.103849002224438,106.00559120764139,62.605850765128594,0.23119696974754333,0.10378477722406387,0.3349817469716072,ID309
-71.26267,-12.64597,PAN02,Malhi et al. 2017,595,2011,2011,2011,2011,544.32,NA,272.16,NA,NA,816.48,317.52,1134,NA,NA,NA,3241,NA,Forest,Literatures,NA,NA,19.750565888981285,NA,27.559716671392827,NA,NA,13605.174092669977,26.88866963466864,437.47749491482966,1.1880699667260488,0.9376442102790229,142.35060310843602,10.125847345007175,106.67815851392541,57.48453215532684,0.23119696974754333,0.10378477722406387,0.3349817469716072,ID310
-70.3,-3.72,"Agua Pudre, Colombia",Malhi et al. 2011,105,1991,2010,1991,2010,387,335,554,NA,NA,941,220,1161,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,12059.13863110606,29.335487721885723,389.37565422298184,1.1578539479525944,0.9412121583287584,144.65720432797272,9.585934895171677,99.85678154418488,40.69092485842157,0.09386877284238213,0.09911977695791345,0.19298854980029556,ID274
-70.3,-3.72,"Agua Pudre, Colombia",Malhi et al. 2011,110,1991,2010,1991,2010,365,384,635,NA,NA,1000,220,1220,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,11969.352874406688,29.35893890415285,388.1271094469457,1.1771507941916346,0.9427965022483029,147.62531633273838,9.547783143271296,98.17626362160544,40.47235659561889,0.09386877284238213,0.09911977695791345,0.19298854980029556,ID274
-69.9,-4,"Zafire, Colombia",Malhi et al. 2011,130,1991,2010,1991,2010,267,132,218,NA,NA,485,390,875,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,11906.223738082792,29.4540678750161,394.1046876080264,1.19257325740343,0.9447100725931823,163.3219099574314,9.940728133643583,98.43952476622255,41.0081899907691,0.08963434672669361,0.09455430037096928,0.1841886470976629,ID275
-69.8,-12.8,"Tambopata, Peru",Malhi et al. 2011,207,1991,2010,1991,2010,553,280,463,NA,NA,1016,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13530.866216640668,28.432133610163845,428.64712090233763,1.3752196433282555,0.9533645944477774,146.03293997079666,9.919662211117421,106.14156753073496,49.938172509468934,0.17539190383333908,0.11543786525726318,0.29082976909060226,ID276
-69.8,-12.8,"Tambopata, Peru",Malhi et al. 2011,207,1991,2010,1991,2010,483,263.7,436,NA,NA,919,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13530.866216640668,28.432133610163845,428.64712090233763,1.3752196433282555,0.9533645944477774,146.03293997079666,9.919662211117421,106.14156753073496,49.938172509468934,0.17539190383333908,0.11543786525726318,0.29082976909060226,ID276
-69.3,-12.84,Tambopata-Candamo Reserve (TAM-06),"Anderson-Teixeira et al., 2016, 2018",215,2005,2011,2005,2011,371,264,NA,NA,NA,NA,NA,948,NA,NA,NA,3447,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13500.905266001702,28.55172613983124,424.92051165880355,1.4181346485869488,0.9374334098088589,140.9046420012416,9.806748975722497,104.7240216974727,48.283947336533046,0.1779991239309311,0.12043731659650803,0.2984364405274391,ID79
-69.296,-12.8385,Tambopata plot 4 TAM-06,"Anderson-Teixeira et al., 2016, 2018",215,2007,2008,2007,2008,459.99999999999994,260,360,480,60,820,540,1360,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13501.167532468402,28.55252789637344,424.9230506791308,1.4183617214727888,0.9373444551269556,140.88228571091403,9.80615972454864,104.71738152037933,48.274956885018305,0.1779991239309311,0.12043731659650803,0.2984364405274391,ID80
-69.296,-12.8335,TAM06,Malhi et al. 2017,215,2011,2011,2011,2011,568.4,NA,382.8,NA,NA,951.2,208.8,1160,NA,NA,NA,3447,NA,Forest,Literatures,NA,NA,21.337612160242813,NA,26.63840713437786,NA,NA,13503.203230970823,28.55247728171638,424.9883164438113,1.418502412515565,0.9372337713695575,140.86926782803218,9.805681662817715,104.71830749207595,48.278422627786455,0.1779991239309311,0.12043731659650803,0.2984364405274391,ID311
-69.270533,-12.830288,Tambopata plot 3 TAM-05,"Anderson-Teixeira et al., 2016, 2018",223,2007,2008,2007,2008,560,280,390,680,60,950,740,1690,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13503.790456243722,28.523898862749125,424.9726420567052,1.4183408565370346,0.9357657927234485,140.49977414437126,9.803778317675558,104.65312261930774,48.41543490382669,0.1779991239309311,0.12043731659650803,0.2984364405274391,ID81
-69.270533,-12.830288,Tambopata-Candamo Reserve (TAM-05),"Anderson-Teixeira et al., 2016, 2018",223,2005,2011,2005,2011,403,264,NA,NA,NA,NA,NA,1267,NA,NA,NA,3547,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,13503.790456243722,28.523898862749125,424.9726420567052,1.4183408565370346,0.9357657927234485,140.49977414437126,9.803778317675558,104.65312261930774,48.41543490382669,0.1779991239309311,0.12043731659650803,0.2984364405274391,ID82
-69.2705,-12.8309,TAM05,Malhi et al. 2017,223,2011,2011,2011,2011,614.04,NA,342.72,NA,NA,956.76,471.24,1428,NA,NA,NA,3547,NA,Forest,Literatures,NA,NA,21.454246483147735,NA,28.62090730999698,NA,NA,13503.539675367536,28.523911318324007,424.9645498947125,1.4183252741502972,0.935778686529207,140.50119138113692,9.803832071687726,104.65292761161382,48.41489240106004,0.1779991239309311,0.12043731659650803,0.2984364405274391,ID312
-67.05,1.75,San Carlos caatinga,Malhi et al. 2011,117,1991,2010,1991,2010,281,153,253,NA,NA,534,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,11418.979541421773,29.502079931513244,360.5232309836526,1.1816916462986105,0.9377353700522464,141.21835686871205,10.865449949446571,110.4439747303956,37.32525371184048,0.08496697521523426,0.08144554142889224,0.16641251664412648,ID277
-67.05,1.93,San Carlos de Rio Negro Species-rich Tierra Firme (Oxisols),"Anderson-Teixeira et al., 2016, 2018",119,1980,1981,1975,1981,282,236,399,536,96,681,632,1313,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,11361.469141562196,29.5894848451773,358.70786134886015,1.205052942232483,0.937471839171094,139.37434193694898,10.883069897121,110.63143157210995,37.00526107241078,0.07839421289307731,0.06600667110511235,0.14440088399818968,ID83
-67.05,1.93,San Carlos terra firme,Malhi et al. 2011,122,1991,2010,1991,2010,293,176,291,NA,NA,584,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,11367.860054403403,29.574669465481602,358.86557932569724,1.2035748665664925,0.9375079201242258,139.38328871664902,10.878901138869772,110.62287680852235,37.05904793075886,0.08496697521523426,0.08144554142889224,0.16641251664412648,ID278
-67.05,1.93,Ve1,Malhi et al. 2011,99,1991,2010,1991,2010,293,176,291,NA,NA,584,559,1143,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,11318.86305595414,29.688254043148618,357.6564081699464,1.2149067800057527,0.9372312994835486,139.31469673894875,10.91086161879586,110.6884633293605,36.64668201675691,0.08496697521523426,0.08144554142889224,0.16641251664412648,ID279
-65.82,18.32,Luquillo,"Anderson-Teixeira et al., 2016, 2018",170,1992,1992,1992,1992,NA,NA,NA,NA,NA,480,453,933,NA,NA,NA,NA,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,15962.250480558712,27.47165254029038,503.0988702495337,1.0447982802454718,0.8075246066187468,29.757584108896936,9.884798823065898,94.00068691434149,62.41568500241162,0.028617555275559425,0.04660440981388092,0.07522196508944035,ID84
-65.82,18.32,"Luquillo, Puerto Rico",Malhi et al. 2011,200,1991,2010,1991,2010,410,140,232,NA,NA,642,423,1065,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,15988.634975166524,27.171671254466716,503.254863733268,0.9695999482234613,0.8241310266310559,36.36635264359305,9.912839154280865,95.02842975586812,63.74697553668928,0.026804703630899127,0.04765827071509863,0.07446297434599776,ID280
-64.8,-31.6,AR-ach-D01,"Pucheta et al 1998 Acta Oecologica, Pucheta et al 2004 Autral Ecology",2150,1994,1994,1994,1994,373.5,NA,NA,NA,NA,373.5,52.335,425.835,NA,NA,NA,NA,NA,Grassland,Matteo Campioli,NA,NA,NA,NA,NA,NA,NA,13596.992967812079,15.319648474513246,431.26819583104566,0.909012912115048,0.30969083859548996,0.6530519135190358,9.419543588277163,89.03213933665431,116.71311720495748,0.3356019854545593,0.16433757543563843,0.49993956089019775,ID327
-63,9,VE-ori-D01,San Jos<a8><a6> et al 2008 Tree Physiology,173,1999,1999,1999,1999,NA,NA,NA,NA,NA,NA,NA,433,NA,NA,NA,NA,NA,Grassland,Matteo Campioli,NA,NA,NA,NA,NA,NA,NA,15590.712312593807,29.522608882444683,492.390374560899,1.4271171852857656,0.6160317787038259,25.137642522430234,10.89139021562829,73.4939506699625,29.558825202224,0.152193084359169,0.09240061044692993,0.24459369480609894,ID330
-63,9,VE-ori-D02,San Jos<a8><a6> et al 2008 Tree Physiology,173,2000,2000,2000,2000,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,NA,NA,NA,Grassland,Matteo Campioli,NA,NA,NA,NA,NA,NA,NA,15590.712312593807,29.522608882444683,492.390374560899,1.4271171852857656,0.6160317787038259,25.137642522430234,10.89139021562829,73.4939506699625,29.558825202224,0.15094423294067383,0.09248758852481842,0.24343182146549225,ID331
-62.3,-38.2,AR-des-D02,P<a8><a6>rez and Frangi 2000 J Range Menag,550,1989,1989,1989,1989,263.25,NA,NA,NA,NA,263.25,312.75,576,NA,NA,NA,NA,NA,Grassland,Matteo Campioli,NA,NA,NA,NA,NA,NA,NA,14134.035526368716,17.08460033529467,445.7311910485846,0.9477273865686068,0.3074144957677283,0.574657299074838,9.402475011126537,90.95065912277464,92.13334101698017,0.27157852053642273,0.09405410289764404,0.3656326234340668,ID324
-60.2,-2.6,Jacaranda/K34,"Vicca et al. 2012;Luyssaert et al., 2007",100,2005,2005,2005,2005,330,280,320,NA,NA,650,260,910,NA,4.7,0.9046308377844504,3020,16.875,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,13187.584073587512,30.097870654181847,420.71708118832146,1.244604083847275,0.9347197378357341,137.1991829142798,11.280926128248248,102.06686219372207,40.98383181354508,0.14816802740097046,0.11260625720024109,0.26077428460121155,ID744
-60.2,-2.6,Jacaranda/K34,"Vicca et al. 2012;Luyssaert et al., 2007",100,2000,2001,2000,2001,330,NA,320,NA,NA,650,260,910,NA,4.7,0.9046308377844504,3000,16.875,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,13187.584073587512,30.097870654181847,420.71708118832146,1.244604083847275,0.9347197378357341,137.1991829142798,11.280926128248248,102.06686219372207,40.98383181354508,0.1536036804318428,0.11000851914286613,0.26361219957470894,ID744
-60.2,-2.6,"Manaus, Brazil",Malhi et al. 2011,90,1991,2010,1991,2010,357,258,361,NA,NA,718,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13193.124955882131,30.12839257310405,420.46635633144575,1.2413094871006316,0.9292894135011341,131.09022656147408,11.108103042154198,102.18192240652375,40.6509889576424,0.1542748887287943,0.10907714225743946,0.2633520309862338,ID281
-60.17,-2.63,BDFFP Fazenda,Malhi et al. 2011,100,1991,2010,1991,2010,420,220,397,NA,NA,817,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13190.741081004064,30.098837894975027,420.9078111584414,1.2444502455374746,0.9347391779350329,137.34920436567643,11.294310549690685,102.0456447142283,40.999220271771904,0.1542748887287943,0.10907714225743946,0.2633520309862338,ID282
-60.17,-2.63,"Bionte, Brazil",Malhi et al. 2011,73,1991,2010,1991,2010,370,260,430,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13207.035573981375,30.18035365675344,420.2845561356375,1.2356097610389356,0.9199468651168097,120.71044513052513,10.817018305738623,102.37152527004169,40.113983004026245,0.1542748887287943,0.10907714225743946,0.2633520309862338,ID283
-60.1,-2.58,Cuieiras/C14,"Vicca et al. 2012;Luyssaert et al., 2007",108,1999,1999,1999,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,0.9435838604962227,3144.5,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,13180.11569984252,30.07150157632679,421.11052034787633,1.2470275369909505,0.939028208271104,142.08131176258786,11.415564336699335,101.88230125840354,41.27234669209716,0.1554155796766281,0.10914260149002075,0.26455818116664886,ID745
-55,-2.75,"Tapajo?s, Brazil",Malhi et al. 2011,100,1991,2010,1991,2010,393,260,430,NA,NA,823,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13248.819848070623,30.05490590992068,416.8478379766851,1.2122034698371826,0.9132824277771139,104.48888056963354,10.422170415803292,94.10170521030483,40.52449625810392,0.23120080326732836,0.097674092964122175,0.32887489623145055,ID284
-54.95,-3,Tapajos 83,"Vicca et al. 2012;Luyssaert et al., 2007",187,2000,2000,2000,2000,300,NA,250,NA,NA,550,200,750,NA,NA,NA,3000,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,12986.20172166051,30.072734310165117,407.16144574333117,1.165083782529326,0.9767997120688939,163.46422300071754,10.639752119112572,102.3491362107003,41.88842193100421,0.22037029266357422,0.10295550525188446,0.3233257979154587,ID746
-54.95,-2.81,"Tapajo?s, Brazil",Malhi et al. 2011,200,1991,2010,1991,2010,653,375,620,NA,NA,1273,201,1474,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13017.198354820537,30.041436949468334,407.7794745611409,1.1640220012214113,0.9817223903720343,168.34986793697487,10.865529750816158,102.8342857951181,42.60312946678451,0.23120080326732836,0.097674092964122175,0.32887489623145055,ID285
-54.95,-2.81,Tapajos 67,"Vicca et al. 2012;Luyssaert et al., 2007",197,2005,2005,2005,2005,650,380,480,200,100,1130,300,1430,NA,5.333333333333333,0.9305165487771985,3205,15.16,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,13022.556890660106,30.04295465485669,408.00881376567884,1.1653977757442777,0.9796132987920652,166.42169910646783,10.845020415473895,102.59023957925325,42.52382751952855,0.2194177508354187,0.10099858790636063,0.3204163387417793,ID747
-54.5815,-3.0103,FLONA Tapajos Km 83,"Anderson-Teixeira et al., 2016, 2018",96,2000,2000,2000,2000,300,NA,250,NA,NA,550,200,750,NA,NA,NA,3000,NA,Forest,ForC,NA,NA,NA,NA,NA,NA,NA,12960.325571271133,30.08349177971895,411.49188998055956,1.2188479750151058,0.9116283285833645,105.26245311024563,10.119921652792403,93.51205100984573,39.104241096473025,0.22037029266357422,0.10295550525188446,0.3233257979154587,ID85
-52.91,5.28,Guyaflux,"Vicca et al. 2012;Luyssaert et al., 2007",35,2004,2005,2004,2005,297,NA,NA,NA,NA,NA,NA,NA,100,7,0.9698026165776815,3735,NA,Forest,Sara Vicca,NA,NA,NA,NA,NA,NA,NA,14118.0756607038,28.755143928604827,445.33967663963455,1.1418510738236873,0.8761157362053309,91.80021507022252,11.970493892758224,97.8007587700868,49.66163406567791,0.053959714248776436,0.06252189353108406,0.1164816077798605,ID748
-52.67,4.08,"Nouragues, French",Malhi et al. 2011,100,1991,2010,1991,2010,497,433,716,NA,NA,1213,NA,NA,NA,NA,NA,NA,NA,Forest,Literatures,NA,NA,NA,NA,NA,NA,NA,13505.757727148004,28.373796636053637,432.2576534907376,1.0534388858506005,0.9260165697043773,124.91369625817076,10.525628149308057,99.92978156691163,51.08430335455552,0.06193765174401434,0.06488916983729914,0.12682682158131348,ID286
